,Time Stamp,temp,feelslike,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
20,2020-01-05 20:00:00,36.2,29.6,44.25,18.3,8.6,302.0,1015.5,17.0,9.9,Clear,EST,N.Y.C.,61761,5879.6
21,2020-01-05 21:00:00,36.0,30.6,43.79,24.2,6.6,276.0,1015.4,25.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5734.8
22,2020-01-05 22:00:00,35.9,32.3,46.1,24.2,4.3,249.0,1015.4,47.0,9.9,Partially cloudy,EST,N.Y.C.,61761,5527.1
23,2020-01-05 23:00:00,36.7,34.0,46.28,24.2,3.5,314.0,1014.8,91.5,9.9,Overcast,EST,N.Y.C.,61761,5230.1
0,2020-01-06 00:00:00,37.0,30.9,45.73,24.2,8.2,249.0,1014.7,87.0,9.9,Partially cloudy,EST,N.Y.C.,61761,4902.0
1,2020-01-06 01:00:00,32.0,28.4,82.42,17.200000000000003,3.7,308.0,1015.3,72.1,1.2,"Snow, Partially cloudy",EST,N.Y.C.,61761,4721.5
2,2020-01-06 02:00:00,32.0,27.1,88.49,17.200000000000003,4.9,245.0,1014.8,90.0,1.4,"Snow, Partially cloudy",EST,N.Y.C.,61761,4604.5
3,2020-01-06 03:00:00,32.0,25.1,90.41,17.200000000000003,7.6,237.0,1014.1,59.1,1.8,"Snow, Partially cloudy",EST,N.Y.C.,61761,4531.7
4,2020-01-06 04:00:00,31.8,31.8,86.64,18.400000000000002,2.2,282.0,1013.2,82.1,9.1,Partially cloudy,EST,N.Y.C.,61761,4505.4
5,2020-01-06 05:00:00,33.0,28.1,85.01,18.85,5.1,242.0,1013.2,86.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4615.9
6,2020-01-06 06:00:00,33.0,25.1,85.01,21.3,9.8,232.0,1013.6,84.1,9.9,Partially cloudy,EST,N.Y.C.,61761,4990.8
7,2020-01-06 07:00:00,33.6,27.5,83.63,22.266666666666666,6.9,224.0,1013.7,75.8,9.7,Partially cloudy,EST,N.Y.C.,61761,5536.4
8,2020-01-06 08:00:00,33.8,25.3,80.66,22.266666666666666,11.3,218.0,1014.1,89.2,9.2,Partially cloudy,EST,N.Y.C.,61761,6000.8
9,2020-01-06 09:00:00,35.1,27.8,73.34,16.1,9.6,234.0,1014.4,84.1,9.7,Partially cloudy,EST,N.Y.C.,61761,6261.6
10,2020-01-06 10:00:00,35.8,28.7,70.88,18.3,9.6,248.0,1014.7,84.1,9.9,Partially cloudy,EST,N.Y.C.,61761,6404.9
11,2020-01-06 11:00:00,37.3,30.3,69.92,23.216666666666665,10.2,238.0,1014.3,96.5,9.9,Overcast,EST,N.Y.C.,61761,6441.7
12,2020-01-06 12:00:00,39.8,32.6,63.69,23.216666666666665,11.9,249.0,1013.5,78.7,9.9,Partially cloudy,EST,N.Y.C.,61761,6360.4
13,2020-01-06 13:00:00,43.2,36.8,52.69,20.8,12.4,250.0,1013.1,83.7,9.9,Partially cloudy,EST,N.Y.C.,61761,6344.2
14,2020-01-06 14:00:00,43.2,37.3,51.5,20.2,10.8,259.0,1013.4,82.4,9.9,Partially cloudy,EST,N.Y.C.,61761,6339.8
15,2020-01-06 15:00:00,44.2,38.4,48.06,31.1,11.2,252.0,1013.9,55.2,9.9,Partially cloudy,EST,N.Y.C.,61761,6300.1
16,2020-01-06 16:00:00,44.2,38.6,46.56,27.1,10.7,264.0,1014.5,51.6,9.9,Partially cloudy,EST,N.Y.C.,61761,6375.8
17,2020-01-06 17:00:00,43.9,39.3,46.86,24.2,8.2,252.0,1015.2,17.2,9.9,Clear,EST,N.Y.C.,61761,6509.7
18,2020-01-06 18:00:00,42.4,38.2,51.94,20.8,6.7,243.0,1015.4,10.5,9.9,Clear,EST,N.Y.C.,61761,6600.9
19,2020-01-06 19:00:00,42.7,38.2,53.38,23.5875,7.5,246.0,1015.8,10.5,9.9,Clear,EST,N.Y.C.,61761,6409.0
20,2020-01-06 20:00:00,43.6,38.6,44.42,19.3,8.8,252.0,1016.0,0.0,9.9,Clear,EST,N.Y.C.,61761,6210.2
21,2020-01-06 21:00:00,42.8,37.4,41.29,23.4625,9.2,255.0,1016.1,6.1,9.9,Clear,EST,N.Y.C.,61761,6015.4
22,2020-01-06 22:00:00,43.0,37.5,37.58,32.0,9.5,254.0,1016.3,10.5,9.9,Clear,EST,N.Y.C.,61761,5746.0
23,2020-01-06 23:00:00,42.0,38.1,37.23,27.1,6.1,306.0,1016.4,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,5378.9
0,2020-01-07 00:00:00,40.8,36.1,39.03,24.2,7.0,248.0,1016.7,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,4985.4
1,2020-01-07 01:00:00,40.6,35.5,41.11,27.7,7.7,242.0,1017.1,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,4706.7
2,2020-01-07 02:00:00,39.8,33.6,41.58,18.3,9.4,227.0,1017.4,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,4546.0
3,2020-01-07 03:00:00,38.9,32.2,42.75,19.7,10.2,230.0,1017.8,31.1,9.9,Partially cloudy,EST,N.Y.C.,61761,4454.0
4,2020-01-07 04:00:00,39.0,33.5,42.58,20.4,7.9,230.0,1018.0,29.0,9.9,Partially cloudy,EST,N.Y.C.,61761,4437.2
5,2020-01-07 05:00:00,38.4,32.3,45.31,18.3,8.6,234.0,1018.1,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,4536.2
6,2020-01-07 06:00:00,38.3,33.1,45.9,21.485714285714284,6.9,230.0,1018.0,29.0,9.9,Partially cloudy,EST,N.Y.C.,61761,4930.5
7,2020-01-07 07:00:00,38.5,34.1,45.64,20.898214285714285,5.7,230.0,1018.3,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,5497.4
8,2020-01-07 08:00:00,37.9,33.0,47.05,21.420436507936508,6.4,232.0,1018.9,26.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5928.6
9,2020-01-07 09:00:00,38.8,38.8,46.03,21.750436507936506,1.8,308.0,1018.7,30.9,9.9,Partially cloudy,EST,N.Y.C.,61761,6147.2
10,2020-01-07 10:00:00,40.0,36.4,45.4,21.836800144300142,5.1,275.0,1018.5,35.1,9.9,Partially cloudy,EST,N.Y.C.,61761,6215.3
11,2020-01-07 11:00:00,41.5,41.5,43.55,21.945133477633476,1.8,347.0,1018.1,37.5,9.9,Partially cloudy,EST,N.Y.C.,61761,6233.5
12,2020-01-07 12:00:00,42.9,42.9,40.93,21.80200160950161,1.7,28.0,1016.9,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,6243.9
13,2020-01-07 13:00:00,42.9,39.9,40.58,21.711057731950586,4.9,15.0,1015.5,35.0,9.9,Partially cloudy,EST,N.Y.C.,61761,6263.2
14,2020-01-07 14:00:00,43.6,40.0,39.14,23.0,6.1,82.0,1014.5,32.8,9.9,Partially cloudy,EST,N.Y.C.,61761,6228.8
15,2020-01-07 15:00:00,43.7,40.3,40.26,23.0,5.8,128.0,1014.2,35.9,9.9,Partially cloudy,EST,N.Y.C.,61761,6263.4
16,2020-01-07 16:00:00,41.9,35.9,44.65,23.0,10.3,51.0,1012.7,84.7,9.9,Partially cloudy,EST,N.Y.C.,61761,6397.0
17,2020-01-07 17:00:00,41.1,36.2,49.62,23.0,7.3,57.0,1012.7,93.1,6.3,Overcast,EST,N.Y.C.,61761,6556.9
18,2020-01-07 18:00:00,40.2,35.6,55.86,23.0,6.6,51.0,1012.6,79.4,9.9,Partially cloudy,EST,N.Y.C.,61761,6586.2
19,2020-01-07 19:00:00,40.7,36.1,52.47,21.35,6.9,50.0,1012.5,94.7,9.9,Overcast,EST,N.Y.C.,61761,6387.8
20,2020-01-07 20:00:00,38.5,35.7,64.05,19.6,3.9,60.0,1011.8,92.5,9.9,Overcast,EST,N.Y.C.,61761,6211.0
21,2020-01-07 21:00:00,37.4,32.4,72.47,19.625,6.4,70.0,1011.5,83.0,9.9,Partially cloudy,EST,N.Y.C.,61761,6029.4
22,2020-01-07 22:00:00,37.4,35.3,75.71,19.625,3.1,9.0,1011.9,57.0,9.9,Partially cloudy,EST,N.Y.C.,61761,5720.2
23,2020-01-07 23:00:00,37.0,32.0,75.28,23.0,6.3,308.0,1011.9,66.0,9.9,Partially cloudy,EST,N.Y.C.,61761,5347.7
0,2020-01-08 00:00:00,36.8,28.7,68.12,18.5,12.4,290.0,1011.5,67.0,9.9,Partially cloudy,EST,N.Y.C.,61761,4989.3
1,2020-01-08 01:00:00,35.7,29.7,68.72,20.475,7.4,268.0,1011.4,6.1,9.9,Clear,EST,N.Y.C.,61761,4720.4
2,2020-01-08 02:00:00,34.8,27.4,75.66,21.080000000000002,9.5,265.0,1011.7,10.5,9.9,Clear,EST,N.Y.C.,61761,4576.7
3,2020-01-08 03:00:00,34.2,27.7,78.38,22.36666666666667,7.6,262.0,1012.1,6.1,9.9,Clear,EST,N.Y.C.,61761,4490.1
4,2020-01-08 04:00:00,33.6,27.8,75.85,19.7,6.5,235.0,1011.9,0.0,9.9,Clear,EST,N.Y.C.,61761,4491.4
